target_id	length	eff_length	est_counts	tpm
Smic1	426	216.038	0	0
Smic2	981	769.111	0	0
Smic3	1044	832.111	0	0
Smic4	10524	10312.1	15	0.20816
Smic5	2184	1972.11	2	0.145129
Smic6	528	316.541	0	0
Smic7	852	640.252	0	0
Smic8	1980	1768.11	0	0
Smic9	513	301.602	0	0
Smic10	3087	2875.11	7	0.348416
Smic11	4134	3922.11	0	0
Smic12	6045	5833.11	3	0.0735995
Smic13	2631	2419.11	0	0
Smic14	312	111.962	0	0
Smic15	2481	2269.11	14	0.88293
Smic16	708	496.31	0	0
Smic17	837	625.252	7	1.60213
Smic18	1068	856.111	11	1.83873
Smic19	1980	1768.11	0	0
Smic20	1905	1693.11	0	0
Smic21	996	784.111	0	0
Smic22	1980	1768.11	0	0
Smic23	1821	1609.11	0	0
Smic24	2373	2161.11	6	0.397309
Smic25	1173	961.111	0	0
Smic26	5430	5218.11	5.18805	0.14228
Smic27	11499	11287.1	0	0
Smic28	9642	9430.11	48	0.728414
Smic29	3465	3253.11	15	0.659852
Smic30	5217	5005.11	0	0
Smic31	1281	1069.11	0	0
Smic32	1134	922.111	2	0.310385
Smic33	747	535.31	0	0
Smic34	4509	4297.11	57.655	1.92006
Smic35	663	451.358	0	0
Smic36	3702	3490.11	14.345	0.588188
Smic37	1983	1771.11	0	0
Smic38	648	436.358	0	0
Smic39	1083	871.111	0	0
Smic40	4248	4036.11	0	0
Smic41	8046	7834.11	10	0.182669
Smic42	3612	3400.11	13	0.547147
Smic43	2310	2098.11	5	0.341032
Smic44	345	140.643	0	0
Smic45	5580	5368.11	0	0
Smic46	717	505.31	0	0
Smic47	2067	1855.11	0	0
Smic48	1422	1210.11	0	0
Smic49	1440	1228.11	0	0
Smic50	7827	7615.11	0	0
Smic51	894	682.188	1	0.209773
Smic52	375	167.852	0	0
Smic53	1182	970.111	0	0
Smic54	750	538.31	14	3.72177
Smic55	2547	2335.11	0	0
Smic56	360	154.154	0	0
Smic57	1452	1240.11	6	0.692381
Smic58	336	132.693	0	0
Smic59	669	457.358	0	0
Smic60	2397	2185.11	8	0.523927
Smic61	1974	1762.11	0	0
Smic62	867	655.188	3	0.655254
Smic63	1680	1468.11	0	0
Smic64	384	176.186	0	0
Smic65	6501	6289.11	0	0
Smic66	867	655.188	0	0
Smic67	528	316.541	0	0
Smic68	645	433.358	0	0
Smic69	696	484.358	7	2.06817
Smic70	2052	1840.11	0	0
Smic71	558	346.443	0	0
Smic72	7701	7489.11	0	0
Smic73	1680	1468.11	0	0
Smic74	1659	1447.11	0	0
Smic75	471	259.96	0	0
Smic76	1341	1129.11	0	0
Smic77	1809	1597.11	0	0
Smic78	408	198.838	0	0
Smic79	5526	5314.11	0	0
Smic80	8853	8641.11	0	0
Smic81	3081	2869.11	0	0
Smic82	2970	2758.11	0	0
Smic83	11577	11365.1	0	0
Smic84	2085	1873.11	0	0
Smic85	687	475.358	0	0
Smic86	2862	2650.11	0	0
Smic87	4305	4093.11	0	0
Smic88	4017	3805.11	0	0
Smic89	2373	2161.11	0	0
Smic90	9591	9379.11	0	0
Smic91	591	379.443	0	0
Smic92	3213	3001.11	0	0
Smic93	3789	3577.11	24	0.960136
Smic94	3246	3034.11	4	0.188661
Smic95	801	589.252	5	1.21429
Smic96	3297	3085.11	4	0.185542
Smic97	2724	2512.11	0	0
Smic98	237	55.3261	0	0
Smic99	8709	8497.11	5	0.0842079
Smic100	1356	1144.11	9	1.12572
Smic101	4716	4504.11	0	0
Smic102	5841	5629.11	0	0
Smic103	750	538.31	0	0
Smic104	207	36.1245	0	0
Smic105	1641	1429.11	3	0.300407
Smic106	450	239.306	0	0
Smic107	1383	1171.11	6	0.733174
Smic108	1815	1603.11	6	0.535602
Smic109	1257	1045.11	11	1.50621
Smic110	960	748.188	9	1.72142
Smic111	432	221.84	0	0
Smic112	1224	1012.11	0	0
Smic113	1011	799.111	0	0
Smic114	981	769.111	0	0
Smic115	1725	1513.11	0	0
Smic116	1752	1540.11	0	0
Smic117	1485	1273.11	1	0.112406
Smic118	261	72.3086	0	0
Smic119	10275	10063.1	0	0
