target_id	length	eff_length	est_counts	tpm
Smic1	426	206.722	0	0
Smic2	981	758.698	0	0
Smic3	1044	821.621	0	0
Smic4	10524	10301.6	216	1.09442
Smic5	2184	1961.62	134	3.56555
Smic6	528	306.995	28	4.76062
Smic7	852	630.3	45	3.7265
Smic8	1980	1757.62	8	0.237575
Smic9	513	292.173	5	0.893236
Smic10	3087	2864.62	94	1.71276
Smic11	4134	3911.62	84	1.12088
Smic12	6045	5822.62	222	1.99008
Smic13	2631	2408.62	22	0.47675
Smic14	312	104.74	52	25.9136
Smic15	2481	2258.62	301	6.956
Smic16	708	486.358	28	3.00496
Smic17	837	615.3	135	11.4521
Smic18	1068	845.621	361	22.2827
Smic19	1980	1757.62	11	0.326666
Smic20	1905	1682.62	0	0
Smic21	996	773.698	0	0
Smic22	1980	1757.62	0	0
Smic23	1821	1598.62	159	5.19144
Smic24	2373	2150.62	262	6.35878
Smic25	1173	950.621	43	2.36101
Smic26	5430	5207.62	130.093	1.30392
Smic27	11499	11276.6	40	0.185147
Smic28	9642	9419.62	398	2.20539
Smic29	3465	3242.62	158	2.5433
Smic30	5217	4994.62	31	0.323963
Smic31	1281	1058.62	129	6.36042
Smic32	1134	911.621	79	4.52323
Smic33	747	525.358	23	2.28512
Smic34	4509	4286.62	704.018	8.57245
Smic35	663	441.403	10	1.1825
Smic36	3702	3479.62	127.104	1.90662
Smic37	1983	1760.62	53	1.57125
Smic38	648	426.447	13	1.59116
Smic39	1083	860.621	0	0
Smic40	4248	4025.62	117	1.51701
Smic41	8046	7823.62	251	1.67457
Smic42	3612	3389.62	62	0.954722
Smic43	2310	2087.62	85	2.12522
Smic44	345	132.369	0	0
Smic45	5580	5357.62	121	1.17883
Smic46	717	495.358	0	0
Smic47	2067	1844.62	0	0
Smic48	1422	1199.62	142	6.17847
Smic49	1440	1217.62	37	1.58608
Smic50	7827	7604.62	24	0.164729
Smic51	894	671.906	35	2.71892
Smic52	375	159.439	8	2.61898
Smic53	1182	959.621	0	0
Smic54	750	528.358	99	9.7801
Smic55	2547	2324.62	32	0.718512
Smic56	360	145.536	20	7.1729
Smic57	1452	1229.62	83	3.52325
Smic58	336	124.639	0	0
Smic59	669	447.403	0	0
Smic60	2397	2174.62	80	1.92018
Smic61	1974	1751.62	52	1.54953
Smic62	867	645.236	48	3.88293
Smic63	1680	1457.62	15	0.537134
Smic64	384	167.471	0	0
Smic65	6501	6278.62	0	0
Smic66	867	645.236	0	0
Smic67	528	306.995	12	2.04027
Smic68	645	423.447	73	8.9983
Smic69	696	474.358	0	0
Smic70	2052	1829.62	37	1.05555
Smic71	558	336.642	8	1.24039
Smic72	7701	7478.62	0	0
Smic73	1680	1457.62	0	0
Smic74	1659	1436.62	0	0
Smic75	471	250.694	0	0
Smic76	1341	1118.62	0	0
Smic77	1809	1586.62	0	0
Smic78	408	189.798	0	0
Smic79	5526	5303.62	77	0.7578
Smic80	8853	8630.62	0	0
Smic81	3081	2858.62	0	0
Smic82	2970	2747.62	0	0
Smic83	11577	11354.6	240	1.10325
Smic84	2085	1862.62	233	6.52932
Smic85	687	465.358	0	0
Smic86	2862	2639.62	0	0
Smic87	4305	4082.62	29.4707	0.37678
Smic88	4017	3794.62	0	0
Smic89	2373	2150.62	8.01613	0.194553
Smic90	9591	9368.62	78	0.434565
Smic91	591	369.606	0	0
Smic92	3213	2990.62	83	1.44862
Smic93	3789	3566.62	87	1.27321
Smic94	3246	3023.62	109	1.88164
Smic95	801	579.358	377	33.9649
Smic96	3297	3074.62	137	2.32576
Smic97	2724	2501.62	44	0.918052
Smic98	237	50.5404	0	0
Smic99	8709	8486.62	311	1.91277
Smic100	1356	1133.62	28	1.28922
Smic101	4716	4493.62	48	0.557547
Smic102	5841	5618.62	3	0.0278694
Smic103	750	528.358	0	0
Smic104	207	33.3996	34	53.1342
Smic105	1641	1418.62	251	9.23514
Smic106	450	229.957	0	0
