target_id	length	eff_length	est_counts	tpm
Smic1	426	221.014	0	0
Smic2	981	773.299	4	0.650874
Smic3	1044	836.22	0	0
Smic4	10524	10316.2	261.441	3.18888
Smic5	2184	1976.22	156	9.93285
Smic6	528	321.331	57	22.3206
Smic7	852	644.784	35	6.83027
Smic8	1980	1772.22	100	7.10014
Smic9	513	306.394	10	4.10681
Smic10	3087	2879.22	210	9.1776
Smic11	4134	3926.22	104	3.33306
Smic12	6045	5837.22	314	6.76874
Smic13	2631	2423.22	55	2.85597
Smic14	312	115.756	33	35.8719
Smic15	2481	2273.22	371	20.536
Smic16	708	500.89	61	15.324
Smic17	837	629.784	218	43.5561
Smic18	1068	860.22	190	27.7926
Smic19	1980	1772.22	7	0.49701
Smic20	1905	1697.22	0	0
Smic21	996	788.22	0	0
Smic22	1980	1772.22	0	0
Smic23	1821	1613.22	169	13.1819
Smic24	2373	2165.22	208	12.0878
Smic25	1173	965.22	69	8.99513
Smic26	5430	5222.22	213.808	5.15172
Smic27	11499	11291.2	56	0.624068
Smic28	9642	9434.22	581	7.74916
Smic29	3465	3257.22	204	7.88075
Smic30	5217	5009.22	34	0.85407
Smic31	1281	1073.22	197	23.0973
Smic32	1134	926.22	35	4.75487
Smic33	747	539.84	32	7.45881
Smic34	4509	4301.22	747.066	21.8551
Smic35	663	455.984	27	7.45072
Smic36	3702	3494.22	186.832	6.728
Smic37	1983	1775.22	29	2.05556
Smic38	648	441.029	17	4.85027
Smic39	1083	875.22	0	0
Smic40	4248	4040.22	155	4.82738
Smic41	8046	7838.22	219	3.51569
Smic42	3612	3404.22	125	4.62037
Smic43	2310	2102.22	113	6.76371
Smic44	345	144.858	1	0.868647
Smic45	5580	5372.22	184	4.30971
Smic46	717	509.84	0	0
Smic47	2067	1859.22	0	0
Smic48	1422	1214.22	186	19.2752
Smic49	1440	1232.22	53	5.41218
Smic50	7827	7619.22	10	0.165148
Smic51	894	686.654	33	6.04728
Smic52	375	172.503	2	1.45888
Smic53	1182	974.22	0	0
Smic54	750	542.84	69	15.9942
Smic55	2547	2339.22	8	0.430332
Smic56	360	158.728	2	1.58548
Smic57	1452	1244.22	94	9.50638
Smic58	336	136.721	0	0
Smic59	669	461.938	2	0.544792
Smic60	2397	2189.22	76	4.36826
Smic61	1974	1766.22	99	7.05302
Smic62	867	659.654	29	5.5318
Smic63	1680	1472.22	41	3.50425
Smic64	384	180.909	0	0
Smic65	6501	6293.22	0	0
Smic66	867	659.654	0	0
Smic67	528	321.331	1	0.39159
Smic68	645	438.029	65	18.6722
Smic69	696	488.89	6	1.54427
