target_id	length	eff_length	est_counts	tpm
Smic1	426	203.597	0	0
Smic2	981	753.123	7	0.510589
Smic3	1044	816.123	0	0
Smic4	10524	10296.1	317	1.69132
Smic5	2184	1956.12	389	10.9243
Smic6	528	302.189	0	0
Smic7	852	624.647	73	6.41988
Smic8	1980	1752.12	201	6.30189
Smic9	513	287.511	28	5.34986
Smic10	3087	2859.12	276	5.30292
Smic11	4134	3906.12	231	3.24867
Smic12	6045	5817.12	446	4.21178
Smic13	2631	2403.12	140	3.2003
Smic14	312	104.535	0	0
Smic15	2481	2253.12	658	16.0428
Smic16	708	481.102	203	23.1792
Smic17	837	609.771	233	20.9907
Smic18	1068	840.123	321	20.9895
Smic19	1980	1752.12	15	0.47029
Smic20	1905	1677.12	0	0
Smic21	996	768.123	0	0
Smic22	1980	1752.12	0	0
Smic23	1821	1593.12	157	5.41364
Smic24	2373	2145.12	392	10.0386
Smic25	1173	945.123	35	2.03432
Smic26	5430	5202.12	404.438	4.27081
Smic27	11499	11271.1	22	0.107225
Smic28	9642	9414.12	655	3.82209
Smic29	3465	3237.12	313	5.31159
Smic30	5217	4989.12	195	2.14709
Smic31	1281	1053.12	313	16.3269
Smic32	1134	906.123	70	4.24375
Smic33	747	520.002	24	2.53539
Smic34	4509	4281.12	2098.53	26.9275
Smic35	663	436.241	53	6.67404
Smic36	3702	3474.12	598.363	9.46147
Smic37	1983	1755.12	72	2.25353
Smic38	648	421.283	40	5.21585
Smic39	1083	855.123	0	0
Smic40	4248	4020.12	198	2.70561
Smic41	8046	7818.12	546	3.83645
Smic42	3612	3384.12	210	3.40888
Smic43	2310	2082.12	169	4.45881
Smic44	345	131.517	0	0
Smic45	5580	5352.12	420.31	4.31403
Smic46	717	490.102	0	0
Smic47	2067	1839.12	0	0
Smic48	1422	1194.12	399	18.3554
Smic49	1440	1212.12	86	3.89754
Smic50	7827	7599.12	17	0.122892
Smic51	894	666.328	0	0
Smic52	375	157.363	16	5.58545
Smic53	1182	954.123	0	0
Smic54	750	523.002	83	8.71794
Smic55	2547	2319.12	24	0.568495
Smic56	360	144.468	0	0
Smic57	1452	1224.12	152	6.82115
Smic58	336	123.88	0	0
Smic59	669	442.197	15	1.86344
Smic60	2397	2169.12	215	5.44494
Smic61	1974	1746.12	138	4.34154
Smic62	867	639.457	124	10.6525
Smic63	1680	1452.12	36	1.36188
Smic64	384	165.223	0	0
Smic65	6501	6273.12	0	0
Smic66	867	639.457	0	0
Smic67	528	302.189	0	0
Smic68	645	418.283	11	1.44465
Smic69	696	469.197	82	9.60059
Smic70	2052	1824.12	139	4.18601
Smic71	558	331.872	71	11.7524
Smic72	7701	7473.12	0	0
Smic73	1680	1452.12	0	0
Smic74	1659	1431.12	0	0
Smic75	471	246.495	0	0
Smic76	1341	1113.12	23	1.13507
Smic77	1809	1581.12	0	0
Smic78	408	186.903	0	0
Smic79	5526	5298.12	197.523	2.04802
Smic80	8853	8625.12	0	0
Smic81	3081	2853.12	0	0
Smic82	2970	2742.12	0	0
Smic83	11577	11349.1	56	0.27106
Smic84	2085	1857.12	115	3.4017
Smic85	687	460.197	53	6.32662
Smic86	2862	2634.12	18	0.375384
Smic87	4305	4077.12	38.9121	0.524289
Smic88	4017	3789.12	0	0
Smic89	2373	2145.12	67	1.71578
Smic90	9591	9363.12	115	0.674709
Smic91	591	364.627	0	0
Smic92	3213	2985.12	184	3.38606
Smic93	3789	3561.12	451	6.95711
Smic94	3246	3018.12	236	4.2955
Smic95	801	573.946	173	16.5582
Smic96	3297	3069.12	194	3.47237
Smic97	2724	2496.12	83	1.82663
Smic98	237	51.8563	0	0
Smic99	8709	8481.12	708	4.58584
Smic100	1356	1128.12	28	1.36345
Smic101	4716	4488.12	165	2.01957
Smic102	5841	5613.12	0	0
Smic103	750	523.002	0	0
Smic104	207	34.4369	40	63.808
Smic105	1641	1413.12	133	5.17024
Smic106	450	226.25	0	0
