target_id	length	eff_length	est_counts	tpm
Smic1	426	205.787	0	0
Smic2	981	756.458	0	0
Smic3	1044	819.458	0	0
Smic4	10524	10299.5	247	1.11278
Smic5	2184	1959.46	169	4.002
Smic6	528	304.911	38	5.78279
Smic7	852	627.738	50	3.69588
Smic8	1980	1755.46	69	1.82383
Smic9	513	290.059	14	2.23959
Smic10	3087	2862.46	173	2.80436
Smic11	4134	3909.46	57	0.676527
Smic12	6045	5820.46	276	2.20028
Smic13	2631	2406.46	73	1.40757
Smic14	312	105.471	33	14.5181
Smic15	2481	2256.46	376	7.73192
Smic16	708	483.974	70	6.71124
Smic17	837	612.801	146	11.055
Smic18	1068	843.458	386	21.2349
Smic19	1980	1755.46	9	0.237891
Smic20	1905	1680.46	0	0
Smic21	996	771.458	0	0
Smic22	1980	1755.46	0	0
Smic23	1821	1596.46	145	4.21442
Smic24	2373	2148.46	187	4.0387
Smic25	1173	948.458	81	3.96272
Smic26	5430	5205.46	79.0675	0.7048
Smic27	11499	11274.5	53	0.218126
Smic28	9642	9417.46	456	2.24677
Smic29	3465	3240.46	208	2.97841
Smic30	5217	4992.46	52	0.483299
Smic31	1281	1056.46	142	6.23682
Smic32	1134	909.458	59	3.01021
Smic33	747	522.974	25	2.21813
Smic34	4509	4284.46	625.838	6.77786
Smic35	663	439.064	26	2.74772
Smic36	3702	3477.46	172.393	2.3003
Smic37	1983	1758.46	37	0.97633
Smic38	648	424.064	18	1.96955
Smic39	1083	858.458	0	0
Smic40	4248	4023.46	101	1.16479
Smic41	8046	7821.46	195	1.15684
Smic42	3612	3387.46	120	1.64374
Smic43	2310	2085.46	94	2.09148
Smic44	345	133.289	0	0
Smic45	5580	5355.46	161.686	1.40088
Smic46	717	492.974	0	0
Smic47	2067	1842.46	0	0
Smic48	1422	1197.46	198	7.67241
Smic49	1440	1215.46	39	1.48885
Smic50	7827	7602.46	10	0.0610341
Smic51	894	669.672	29	2.00938
Smic52	375	159.113	2	0.583243
Smic53	1182	957.458	0	0
Smic54	750	525.974	47	4.14629
Smic55	2547	2322.46	11	0.219772
Smic56	360	146.038	0	0
Smic57	1452	1227.46	81	3.062
Smic58	336	125.564	0	0
Smic59	669	445.064	5	0.521283
Smic60	2397	2172.46	59	1.26017
Smic61	1974	1749.46	55	1.45877
Smic62	867	642.738	48	3.46524
Smic63	1680	1455.46	32	1.02018
Smic64	384	167.372	0	0
Smic65	6501	6276.46	0	0
Smic66	867	642.738	0	0
Smic67	528	304.911	6	0.913072
Smic68	645	421.107	43	4.73809
Smic69	696	471.974	15	1.47469
Smic70	2052	1827.46	40	1.01564
Smic71	558	334.557	38	5.27036
Smic72	7701	7476.46	0	0
Smic73	1680	1455.46	0	0
Smic74	1659	1434.46	0	0
Smic75	471	248.993	0	0
Smic76	1341	1116.46	3	0.124683
Smic77	1809	1584.46	0	0
Smic78	408	189.174	4	0.981129
Smic79	5526	5301.46	60.0766	0.525819
Smic80	8853	8628.46	0	0
Smic81	3081	2856.46	0	0
Smic82	2970	2745.46	0	0
Smic83	11577	11352.5	202	0.825635
Smic84	2085	1860.46	254.94	6.35835
Smic85	687	462.974	30	3.00671
Smic86	2862	2637.46	2	0.0351861
Smic87	4305	4080.46	25.9586	0.295189
Smic88	4017	3792.46	13	0.159056
Smic89	2373	2148.46	26.0281	0.562138
Smic90	9591	9366.46	106	0.525118
Smic91	591	367.421	0	0
Smic92	3213	2988.46	94	1.45951
Smic93	3789	3564.46	144	1.87454
Smic94	3246	3021.46	126	1.935
Smic95	801	576.918	430	34.5845
Smic96	3297	3072.46	108	1.63104
Smic97	2724	2499.46	34	0.63119
Smic98	237	51.61	0	0
Smic99	8709	8484.46	366	2.00163
Smic100	1356	1131.46	33	1.35333
Smic101	4716	4491.46	98.3014	1.01554
Smic102	5841	5616.46	14	0.115662
Smic103	750	525.974	2	0.176438
Smic104	207	33.7069	57	78.4663
Smic105	1641	1416.46	310	10.1551
Smic106	450	228.715	0	0
Smic107	1383	1158.46	12	0.480649
Smic108	1815	1590.46	101.876	2.97219
Smic109	1257	1032.46	182	8.17948
Smic110	960	735.458	158	9.96842
Smic111	432	211.45	3	0.658326
Smic112	1224	999.458	0	0
Smic113	1011	786.458	12	0.707999
Smic114	981	756.458	0	0
Smic115	1725	1500.46	90	2.78321
Smic116	1752	1527.46	164	4.98197
Smic117	1485	1260.46	35	1.28845
Smic118	261	67.6603	1	0.685793
Smic119	10275	10050.5	64	0.295475
Smic120	1596	1371.46	227	7.68016
Smic121	8121	7896.46	0	0
Smic122	5316	5091.46	0	0
Smic123	3126	2901.46	3.00845	0.048112
Smic124	336	125.564	46	16.9989
Smic125	489	266.529	0	0
Smic126	240	53.5184	14	12.1381
Smic127	288	86.9724	206	109.904
Smic128	1158	933.458	0	0
Smic129	12531	12306.5	545	2.0549
Smic130	9963	9738.46	2	0.00952942
