target_id	length	eff_length	est_counts	tpm
Smic1	426	219.425	0	0
Smic2	981	772.729	8	0.689302
Smic3	1044	835.729	0	0
Smic4	10524	10315.7	292	1.88465
Smic5	2184	1975.73	182	6.13325
Smic6	528	320.697	54	11.211
Smic7	852	644.152	42	4.34118
Smic8	1980	1771.73	100	3.75794
Smic9	513	305.759	13	2.83081
Smic10	3087	2878.73	190	4.3944
Smic11	4134	3925.73	63	1.06848
Smic12	6045	5836.73	294	3.3537
Smic13	2631	2422.73	24	0.659558
Smic14	312	112.219	11	6.52641
Smic15	2481	2272.73	369	10.81
Smic16	708	500.424	173	23.0173
Smic17	837	629.152	224	23.705
Smic18	1068	859.729	233	18.0443
Smic19	1980	1771.73	6	0.225476
Smic20	1905	1696.73	0	0
Smic21	996	787.729	0	0
Smic22	1980	1771.73	0	0
Smic23	1821	1612.73	120	4.95412
Smic24	2373	2164.73	235	7.22788
Smic25	1173	964.729	100	6.90146
Smic26	5430	5221.73	191.127	2.43699
Smic27	11499	11290.7	75	0.442269
Smic28	9642	9433.73	482	3.40181
Smic29	3465	3256.73	199	4.06835
Smic30	5217	5008.73	39	0.518422
Smic31	1281	1072.73	204	12.6615
Smic32	1134	925.729	91	6.54492
Smic33	747	539.374	38	4.69073
Smic34	4509	4300.73	958.437	14.8378
Smic35	663	455.47	46	6.72427
Smic36	3702	3493.73	148.949	2.83854
Smic37	1983	1774.73	32	1.20051
Smic38	648	440.47	13	1.96505
Smic39	1083	874.729	0	0
Smic40	4248	4039.73	269.781	4.44638
Smic41	8046	7837.73	199	1.69048
Smic42	3612	3403.73	133	2.60162
Smic43	2310	2101.73	53	1.67898
Smic44	345	141.672	0	0
Smic45	5580	5371.73	149.843	1.85725
Smic46	717	509.374	0	0
Smic47	2067	1858.73	0	0
Smic48	1422	1213.73	212	11.6295
Smic49	1440	1231.73	64	3.45949
Smic50	7827	7618.73	10	0.0873905
Smic51	894	686.019	30	2.9116
Smic52	375	169.821	12	4.70476
Smic53	1182	973.729	0	0
Smic54	750	542.374	32	3.92824
Smic55	2547	2338.73	11	0.313155
Smic56	360	155.721	0	0
Smic57	1452	1243.73	48	2.56958
Smic58	336	133.39	0	0
Smic59	669	461.47	0	0
Smic60	2397	2188.73	67	2.03812
Smic61	1974	1765.73	0	0
Smic62	867	659.087	0	0
Smic63	1680	1471.73	88	3.98109
Smic64	384	178.434	0	0
Smic65	6501	6292.73	0	0
Smic66	867	659.087	0	0
Smic67	528	320.697	0	0
Smic68	645	437.47	54	8.2185
Smic69	696	488.424	12	1.6358
Smic70	2052	1843.73	77.1317	2.78537
Smic71	558	350.629	66	12.5326
Smic72	7701	7492.73	0	0
Smic73	1680	1471.73	0	0
Smic74	1659	1450.73	0	0
Smic75	471	263.873	0	0
Smic76	1341	1132.73	14	0.822903
Smic77	1809	1600.73	0	0
Smic78	408	201.805	38	12.5371
Smic79	5526	5317.73	38.5173	0.482255
Smic80	8853	8644.73	0	0
Smic81	3081	2872.73	0	0
Smic82	2970	2761.73	0	0
Smic83	11577	11368.7	58	0.339674
Smic84	2085	1876.73	14	0.496676
Smic85	687	479.424	7	0.972132
Smic86	2862	2653.73	0	0
Smic87	4305	4096.73	36.1788	0.587982
Smic88	4017	3808.73	14	0.244734
Smic89	2373	2164.73	18	0.553625
Smic90	9591	9382.73	163	1.15666
Smic91	591	383.556	0	0
Smic92	3213	3004.73	125	2.76982
Smic93	3789	3580.73	166	3.08662
Smic94	3246	3037.73	251	5.50138
Smic95	801	593.152	386	43.328
Smic96	3297	3088.73	88	1.89692
Smic97	2724	2515.73	32	0.846901
Smic98	237	54.0105	0	0
Smic99	8709	8500.73	399	3.1251
Smic100	1356	1147.73	43	2.49446
Smic101	4716	4507.73	173.892	2.56843
Smic102	5841	5632.73	28	0.330968
Smic103	750	542.374	0	0
Smic104	207	35.2371	42	79.3589
Smic105	1641	1432.73	227	10.5489
Smic106	450	243.126	0	0
Smic107	1383	1174.73	24	1.36025
Smic108	1815	1606.73	97	4.01953
Smic109	1257	1048.73	219	13.9036
Smic110	960	751.729	261	23.1167
Smic111	432	225.337	27	7.97772
Smic112	1224	1015.73	0	0
Smic113	1011	802.729	6	0.497656
Smic114	981	772.729	1	0.0861627
Smic115	1725	1516.73	63	2.76554
Smic116	1752	1543.73	82	3.53663
Smic117	1485	1276.73	14	0.730089
Smic118	261	71.065	0	0
Smic119	10275	10066.7	39	0.257943
Smic120	1596	1387.73	122	5.85331
Smic121	8121	7912.73	0	0
Smic122	5316	5107.73	0	0
Smic123	3126	2917.73	10	0.228193
Smic124	336	133.39	46	22.9605
Smic125	489	281.817	0	0
Smic126	240	56.0652	6	7.12533
Smic127	288	91.8823	149	107.97
Smic128	1158	949.729	0	0
Smic129	12531	12322.7	900	4.86275
Smic130	9963	9754.73	7	0.0477782
Smic131	15693	15484.7	481	2.06818
Smic132	4320	4111.73	496	8.03163
Smic133	651	443.47	0	0
Smic134	1536	1327.73	0	0
Smic135	8673	8464.73	240	1.88775
Smic136	4059	3850.73	204	3.52723
Smic137	1191	982.729	136	9.21408
Smic138	1473	1264.73	75	3.9483
Smic139	1593	1384.73	33	1.5867
Smic140	318	117.427	0	0
Smic141	972	763.729	56	4.88197
Smic142	9054	8845.73	0	0
Smic143	720	512.374	13	1.68929
Smic144	2163	1954.73	64	2.17992
Smic145	3831	3622.73	57	1.04758
Smic146	300	101.878	4	2.61413
Smic147	1923	1714.73	44	1.70846
Smic148	2754	2545.73	607	15.8753
Smic149	855	647.087	9	0.926033
Smic150	726	518.374	32	4.11011
Smic151	1697	1488.73	0	0
Smic152	2064	1855.73	0	0
Smic153	1056	847.729	0	0
Smic154	1716	1507.73	109	4.81338
Smic155	726	518.374	21	2.69726
Smic156	897	689.019	3	0.289892
Smic157	981	772.729	202	17.4049
Smic158	615	407.556	10	1.63365
Smic159	2568	2359.73	51	1.43898
Smic160	789	581.152	84	9.62358
Smic161	1929	1720.73	16	0.619091
Smic162	618	410.556	0	0
Smic163	1587	1378.73	6	0.289747
Smic164	222	44.2538	7	10.5316
Smic165	939	730.803	0	0
Smic166	8343	8134.73	0	0
Smic167	1125	916.729	112	8.13436
Smic168	282	87.1083	0	0
Smic169	942	733.803	0	0
Smic170	1062	853.729	30	2.33963
Smic171	1632	1423.73	112	5.23766
Smic172	1038	829.729	64	5.13559
Smic173	819	611.152	7	0.762598
Smic174	318	117.427	0	0
Smic175	1710	1501.73	103	4.56659
Smic176	3033	2824.73	46	1.08425
Smic177	5637	5428.73	132	1.61891
Smic178	2661	2452.73	117	3.17602
Smic179	8001	7792.73	14	0.119615
Smic180	4557	4348.73	206	3.15393
Smic181	459	252.002	0	0
Smic182	1824	1615.73	67	2.76091
Smic183	2445	2236.73	11	0.327436
Smic184	300	101.878	0	0
Smic185	1722	1513.73	29.0091	1.27595
Smic186	849	641.152	17	1.76537
Smic187	1209	1000.73	16	1.06451
Smic188	357	152.94	0	0
Smic189	2271	2062.73	110	3.55056
Smic190	1224	1015.73	141	9.24247
Smic191	3345	3136.73	274.145	5.81901
Smic192	11589	11380.7	504.004	2.94857
Smic193	1356	1147.73	3	0.174032
Smic194	570	362.594	0	0
Smic195	597	389.556	365	62.3834
Smic196	1416	1207.73	27	1.48847
