target_id	length	eff_length	est_counts	tpm
Smic1	426	209.398	0	0
Smic2	981	761.097	0	0
Smic3	1044	824.097	0	0
Smic4	10524	10304.1	89	0.497995
Smic5	2184	1964.1	41	1.20355
Smic6	528	309.105	11	2.05178
Smic7	852	632.227	23	2.09749
Smic8	1980	1760.1	32	1.04823
Smic9	513	294.317	4	0.783592
Smic10	3087	2867.1	56	1.12613
Smic11	4134	3914.1	36	0.530292
Smic12	6045	5825.1	85	0.841318
Smic13	2631	2411.1	34	0.813034
Smic14	312	106.772	8	4.31993
Smic15	2481	2261.1	152	3.87587
Smic16	708	488.561	53	6.25463
Smic17	837	617.29	46	4.29649
Smic18	1068	848.097	79	5.37064
Smic19	1980	1760.1	0	0
Smic20	1905	1685.1	0	0
Smic21	996	776.097	0	0
Smic22	1980	1760.1	0	0
Smic23	1821	1601.1	82	2.95284
Smic24	2373	2153.1	85	2.27614
Smic25	1173	953.097	50	3.02466
Smic26	5430	5210.1	59.0185	0.653111
Smic27	11499	11279.1	2	0.0102235
Smic28	9642	9422.1	206	1.26056
Smic29	3465	3245.1	93	1.65234
Smic30	5217	4997.1	18	0.207682
Smic31	1281	1061.1	78	4.23822
Smic32	1134	914.097	5	0.315371
Smic33	747	527.409	9	0.983873
Smic34	4509	4289.1	480.548	6.45974
Smic35	663	443.745	20	2.59861
Smic36	3702	3482.1	99.9501	1.65496
Smic37	1983	1763.1	22	0.719434
Smic38	648	428.745	6	0.806857
Smic39	1083	863.097	0	0
Smic40	4248	4028.1	42	0.601165
Smic41	8046	7826.1	116	0.854589
Smic42	3612	3392.1	40	0.679886
Smic43	2310	2090.1	89	2.45509
Smic44	345	135.15	0	0
Smic45	5580	5360.1	82	0.882035
Smic46	717	497.511	0	0
Smic47	2067	1847.1	0	0
Smic48	1422	1202.1	92	4.41258
Smic49	1440	1220.1	5	0.236276
Smic50	7827	7607.1	12	0.0909509
Smic51	894	674.097	15	1.28296
Smic52	375	162.05	0	0
Smic53	1182	962.097	0	0
Smic54	750	530.409	12	1.30441
Smic55	2547	2327.1	19	0.470743
Smic56	360	148.471	0	0
Smic57	1452	1232.1	49	2.29296
Smic58	336	127.318	0	0
Smic59	669	449.745	1	0.128197
Smic60	2397	2177.1	20	0.529659
Smic61	1974	1754.1	0	0
Smic62	867	647.164	0	0
Smic63	1680	1460.1	10	0.394878
Smic64	384	170.384	0	0
Smic65	6501	6281.1	0	0
Smic66	867	647.164	0	0
Smic67	528	309.105	1	0.186526
Smic68	645	425.745	3	0.406271
Smic69	696	476.609	9	1.08874
Smic70	2052	1832.1	15	0.472049
Smic71	558	338.85	0	0
Smic72	7701	7481.1	0	0
Smic73	1680	1460.1	0	0
Smic74	1659	1439.1	0	0
Smic75	471	252.911	0	0
Smic76	1341	1121.1	0	0
Smic77	1809	1589.1	0	0
Smic78	408	192.682	0	0
Smic79	5526	5306.1	30	0.32598
Smic80	8853	8633.1	0	0
Smic81	3081	2861.1	0	0
Smic82	2970	2750.1	0	0
Smic83	11577	11357.1	4	0.0203066
Smic84	2085	1865.1	29	0.896481
Smic85	687	467.609	4	0.493198
Smic86	2862	2642.1	5	0.10911
Smic87	4305	4085.1	4.14419	0.05849
Smic88	4017	3797.1	5	0.0759212
Smic89	2373	2153.1	31	0.830123
Smic90	9591	9371.1	39	0.239949
Smic91	591	371.745	0	0
Smic92	3213	2993.1	44	0.847572
Smic93	3789	3569.1	67	1.08233
Smic94	3246	3026.1	44	0.838329
Smic95	801	581.409	113	11.2058
Smic96	3297	3077.1	23	0.430954
Smic97	2724	2504.1	9	0.207222
Smic98	237	52.662	0	0
Smic99	8709	8489.1	148	1.00518
Smic100	1356	1136.1	14	0.710488
Smic101	4716	4496.1	52	0.666825
Smic102	5841	5621.1	4	0.0410283
Smic103	750	530.409	0	0
Smic104	207	34.6136	10	16.6571
Smic105	1641	1421.1	137	5.55829
Smic106	450	232.399	0	0
Smic107	1383	1163.1	10	0.495711
Smic108	1815	1595.1	106	3.83145
Smic109	1257	1037.1	126	7.0048
Smic110	960	740.097	99	7.71242
Smic111	432	215.078	0	0
Smic112	1224	1004.1	0	0
Smic113	1011	791.097	7	0.510167
Smic114	981	761.097	0	0
Smic115	1725	1505.1	58	2.22182
Smic116	1752	1532.1	27	1.01607
Smic117	1485	1265.1	43	1.9597
Smic118	261	68.6881	16	13.4302
Smic119	10275	10055.1	4	0.022936
Smic120	1596	1376.1	87	3.64514
Smic121	8121	7901.1	0	0
Smic122	5316	5096.1	0	0
Smic123	3126	2906.1	5	0.0991983
Smic124	336	127.318	0	0
Smic125	489	270.543	0	0
Smic126	240	54.359	0	0
Smic127	288	88.0457	105	68.7584
