target_id	length	eff_length	est_counts	tpm
Smic1	426	208.447	0	0
Smic2	981	759.822	5	0.331584
Smic3	1044	822.67	0	0
Smic4	10524	10302.7	156	0.762976
Smic5	2184	1962.67	177	4.54425
Smic6	528	308.083	26	4.25248
Smic7	852	631.254	91	7.26396
Smic8	1980	1758.67	41	1.17472
Smic9	513	293.204	3	0.51557
Smic10	3087	2865.67	126	2.21554
Smic11	4134	3912.67	37	0.476502
Smic12	6045	5823.67	201	1.73914
Smic13	2631	2409.67	26	0.543691
Smic14	312	105.955	20	9.5114
Smic15	2481	2259.67	381	8.49603
Smic16	708	487.516	58	5.99481
Smic17	837	616.254	83	6.78663
Smic18	1068	846.67	332	19.7588
Smic19	1980	1758.67	7	0.200563
Smic20	1905	1683.67	0	0
Smic21	996	774.67	0	0
Smic22	1980	1758.67	0	0
Smic23	1821	1599.67	146	4.59895
Smic24	2373	2151.67	190	4.44953
Smic25	1173	951.67	113	5.98312
Smic26	5430	5208.67	132.424	1.28108
Smic27	11499	11277.7	62	0.277018
Smic28	9642	9420.67	278	1.48696
Smic29	3465	3243.67	99	1.53792
Smic30	5217	4995.67	46	0.463981
Smic31	1281	1059.67	165	7.84602
Smic32	1134	912.67	14	0.772948
Smic33	747	526.315	13	1.24461
Smic34	4509	4287.67	1132.14	13.305
Smic35	663	442.562	58	6.60374
Smic36	3702	3480.67	300.367	4.34836
Smic37	1983	1761.67	50	1.43015
Smic38	648	427.562	29	3.41771
Smic39	1083	861.67	0	0
Smic40	4248	4026.67	171	2.13986
Smic41	8046	7824.67	208	1.33947
Smic42	3612	3390.67	134	1.99139
Smic43	2310	2088.67	101	2.43662
Smic44	345	133.971	2	0.752241
Smic45	5580	5358.67	148	1.39168
Smic46	717	496.417	0	0
Smic47	2067	1845.67	0	0
Smic48	1422	1200.67	196	8.22562
Smic49	1440	1218.67	57	2.35681
Smic50	7827	7605.67	16	0.106003
Smic51	894	673.254	3	0.224532
Smic52	375	160.28	0	0
Smic53	1182	960.67	0	0
Smic54	750	529.315	65	6.18779
Smic55	2547	2325.67	52	1.12666
Smic56	360	147.037	0	0
Smic57	1452	1230.67	131	5.36372
Smic58	336	126.268	0	0
Smic59	669	448.562	3	0.337004
Smic60	2397	2175.67	71	1.64438
Smic61	1974	1752.67	69	1.98374
Smic62	867	646.254	34	2.65101
Smic63	1680	1458.67	20	0.69089
Smic64	384	168.505	0	0
Smic65	6501	6279.67	0	0
Smic66	867	646.254	0	0
Smic67	528	308.083	8	1.30846
Smic68	645	424.562	34	4.03528
Smic69	696	475.516	26	2.75514
Smic70	2052	1830.67	49	1.34872
Smic71	558	337.89	6	0.894773
Smic72	7701	7479.67	0	0
