target_id	length	eff_length	est_counts	tpm
Smic1	426	207.977	0	0
Smic2	981	758.292	2	0.168033
Smic3	1044	821.214	0	0
Smic4	10524	10301.2	249	1.53997
Smic5	2184	1961.21	164	5.32745
Smic6	528	306.962	19	3.94339
Smic7	852	629.629	28	2.83318
Smic8	1980	1757.21	119	4.31443
Smic9	513	292.081	11	2.39933
Smic10	3087	2864.21	256	5.69423
Smic11	4134	3911.21	86	1.40084
Smic12	6045	5822.21	303	3.31555
Smic13	2631	2408.21	63	1.66666
Smic14	312	108.194	10	5.88838
Smic15	2481	2258.21	395	11.1438
Smic16	708	485.974	107	14.0272
Smic17	837	614.629	126	13.0605
Smic18	1068	845.214	516	38.8941
Smic19	1980	1757.21	15	0.543835
Smic20	1905	1682.21	0	0
Smic21	996	773.292	0	0
Smic22	1980	1757.21	0	0
Smic23	1821	1598.21	157	6.25843
Smic24	2373	2150.21	217	6.42952
Smic25	1173	950.214	75	5.02852
Smic26	5430	5207.21	170.358	2.08429
Smic27	11499	11276.2	78	0.440689
Smic28	9642	9419.21	487	3.29394
Smic29	3465	3242.21	213	4.18542
Smic30	5217	4994.21	101	1.28841
Smic31	1281	1058.21	168	10.1143
Smic32	1134	911.214	33	2.30725
Smic33	747	524.923	12	1.45642
Smic34	4509	4286.21	884.44	13.1461
Smic35	663	441.111	37	5.34386
Smic36	3702	3479.21	316.477	5.79512
Smic37	1983	1760.21	31	1.12201
Smic38	648	426.24	59	8.81857
Smic39	1083	860.214	0	0
Smic40	4248	4025.21	128	2.02592
Smic41	8046	7823.21	355	2.89097
Smic42	3612	3389.21	196	3.68432
Smic43	2310	2087.21	140	4.27328
Smic44	345	134.959	2	0.944122
Smic45	5580	5357.21	329.568	3.91928
Smic46	717	494.974	0	0
Smic47	2067	1844.21	0	0
Smic48	1422	1199.21	187	9.93449
Smic49	1440	1217.21	63	3.29742
Smic50	7827	7604.21	0	0
Smic51	894	671.434	0	0
Smic52	375	161.057	0	0
Smic53	1182	959.214	0	0
Smic54	750	527.923	0	0
Smic55	2547	2324.21	0	0
Smic56	360	147.777	0	0
Smic57	1452	1229.21	19	0.984752
Smic58	336	127.512	0	0
Smic59	669	447.111	7	0.997433
Smic60	2397	2174.21	80	2.34417
Smic61	1974	1751.21	80	2.91039
Smic62	867	644.565	26	2.56985
Smic63	1680	1457.21	37	1.61763
Smic64	384	169.17	0	0
