target_id	length	eff_length	est_counts	tpm
Smic1	426	213.036	0	0
Smic2	981	766.105	5	0.245815
Smic3	1044	829.105	0	0
Smic4	10524	10309.1	123	0.449378
Smic5	2184	1969.1	58.2651	1.11447
Smic6	528	313.76	31	3.72127
Smic7	852	637.313	57	3.3686
Smic8	1980	1765.1	140	2.98734
Smic9	513	298.851	42	5.29324
Smic10	3087	2872.1	66	0.865508
Smic11	4134	3919.1	36	0.345974
Smic12	6045	5830.1	77	0.497441
Smic13	2631	2416.1	34	0.530018
Smic14	312	108.202	67	23.322
Smic15	2481	2266.1	258	4.28812
Smic16	708	493.364	41	3.13
Smic17	837	622.313	119	7.20221
Smic18	1068	853.105	328	14.481
Smic19	1980	1765.1	4	0.0853526
Smic20	1905	1690.1	0	0
Smic21	996	781.105	0	0
Smic22	1980	1765.1	0	0
Smic23	1821	1606.1	54	1.26633
Smic24	2373	2158.1	263	4.58998
Smic25	1173	958.105	55	2.16211
Smic26	5430	5215.1	140.32	1.01341
Smic27	11499	11284.1	30	0.100134
Smic28	9642	9427.1	438	1.74994
Smic29	3465	3250.1	135	1.56446
Smic30	5217	5002.1	11	0.0828261
Smic31	1281	1066.1	124	4.38076
Smic32	1134	919.105	35	1.43427
Smic33	747	532.313	29	2.05191
Smic34	4509	4294.1	848.339	7.44087
Smic35	663	448.412	14	1.17592
Smic36	3702	3487.1	140.061	1.51279
Smic37	1983	1768.1	10	0.213019
Smic38	648	433.412	27	2.34634
Smic39	1083	868.105	0	0
Smic40	4248	4033.1	120	1.12065
Smic41	8046	7831.1	263	1.26491
Smic42	3612	3397.1	78	0.864795
Smic43	2310	2095.1	40	0.719087
Smic44	345	136.706	0	0
Smic45	5580	5365.1	228	1.6006
Smic46	717	502.364	0	0
Smic47	2067	1852.1	0	0
Smic48	1422	1207.1	69	2.15294
Smic49	1440	1225.1	14	0.43041
Smic50	7827	7612.1	13	0.0643229
Smic51	894	679.247	46	2.55069
Smic52	375	164.147	0	0
Smic53	1182	967.105	0	0
Smic54	750	535.313	71	4.99549
Smic55	2547	2332.1	57	0.920564
Smic56	360	150.153	0	0
Smic57	1452	1237.1	36	1.09603
Smic58	336	128.946	0	0
Smic59	669	454.412	0	0
Smic60	2397	2182.1	54	0.932063
Smic61	1974	1759.1	54	1.15619
Smic62	867	652.313	91	5.25427
Smic63	1680	1465.1	50	1.28537
Smic64	384	172.566	0	0
Smic65	6501	6286.1	0	0
Smic66	867	652.313	0	0
Smic67	528	313.76	0	0
Smic68	645	430.412	45	3.93782
Smic69	696	481.364	1	0.0782445
Smic70	2052	1837.1	58	1.18911
Smic71	558	343.631	0	0
Smic72	7701	7486.1	0	0
Smic73	1680	1465.1	0	0
Smic74	1659	1444.1	0	0
Smic75	471	257.239	0	0
Smic76	1341	1126.1	0	0
Smic77	1809	1594.1	0	0
Smic78	408	195.669	13	2.50235
Smic79	5526	5311.1	43	0.304938
Smic80	8853	8638.1	0	0
Smic81	3081	2866.1	0	0
Smic82	2970	2755.1	0	0
Smic83	11577	11362.1	89	0.295025
Smic84	2085	1870.1	184	3.70578
Smic85	687	472.412	0	0
Smic86	2862	2647.1	0	0
Smic87	4305	4090.1	0	0
Smic88	4017	3802.1	0	0
Smic89	2373	2158.1	0	0
Smic90	9591	9376.1	63	0.253073
Smic91	591	376.452	0	0
Smic92	3213	2998.1	38	0.47738
Smic93	3789	3574.1	40	0.421522
Smic94	3246	3031.1	139	1.72719
Smic95	801	586.313	153	9.82855
Smic96	3297	3082.1	214	2.61513
Smic97	2724	2509.1	68	1.02075
Smic98	237	52.2913	0	0
Smic99	8709	8494.1	263	1.16618
Smic100	1356	1141.1	13	0.429087
Smic101	4716	4501.1	87	0.727993
Smic102	5841	5626.1	41	0.274475
Smic103	750	535.313	0	0
Smic104	207	33.9313	17	18.8702
Smic105	1641	1426.1	402	10.617
Smic106	450	236.411	0	0
Smic107	1383	1168.1	79	2.54726
Smic108	1815	1600.1	75	1.76539
Smic109	1257	1042.1	165	5.96348
Smic110	960	745.105	218	11.0196
Smic111	432	218.819	22	3.78674
Smic112	1224	1009.1	0	0
Smic113	1011	796.105	3	0.141931
Smic114	981	766.105	0	0
Smic115	1725	1510.1	21	0.523769
Smic116	1752	1537.1	108	2.64635
Smic117	1485	1270.1	79	2.34269
Smic118	261	68.7729	13	7.11956
Smic119	10275	10060.1	33	0.123549
Smic120	1596	1381.1	212	5.78145
Smic121	8121	7906.1	0	0
Smic122	5316	5101.1	0	0
Smic123	3126	2911.1	19.1412	0.24765
Smic124	336	128.946	30	8.76277
Smic125	489	275.107	8	1.09526
Smic126	240	54.3111	6	4.16092
Smic127	288	88.8954	140	59.3166
Smic128	1158	943.105	0	0
Smic129	12531	12316.1	48.8621	0.149426
Smic130	9963	9748.1	0	0
Smic131	15693	15478.1	318	0.773814
Smic132	4320	4105.1	142	1.30284
Smic133	651	436.412	0	0
Smic134	1536	1321.1	0	0
Smic135	8673	8458.1	338	1.50512
Smic136	4059	3844.1	290	2.84138
Smic137	1191	976.105	150	5.78792
Smic138	1473	1258.1	26	0.778366
Smic139	1593	1378.1	0	0
Smic140	318	113.354	0	0
Smic141	972	757.105	134	6.66617
Smic142	9054	8839.1	0	0
Smic143	720	505.364	0	0
Smic144	2163	1948.1	65	1.25669
Smic145	3831	3616.1	42	0.437457
Smic146	300	98.3984	0	0
Smic147	1923	1708.1	24	0.529205
Smic148	2754	2539.1	293	4.34625
Smic149	855	640.313	46	2.70578
Smic150	726	511.364	35	2.57789
Smic151	1697	1482.1	0	0
Smic152	2064	1849.1	0	0
Smic153	1056	841.105	0	0
Smic154	1716	1501.1	77	1.932
Smic155	726	511.364	0	0
Smic156	897	682.247	0	0
Smic157	981	766.105	166	8.16107
Smic158	615	400.452	0	0
Smic159	2568	2353.1	47	0.752288
Smic160	789	574.313	45	2.95115
Smic161	1929	1714.1	75	1.64798
Smic162	618	403.452	15	1.40032
Smic163	1587	1372.1	0	0
Smic164	222	42.6245	0	0
Smic165	939	724.105	0	0
Smic166	8343	8128.1	0	0
Smic167	1125	910.105	0	0
Smic168	282	84.1487	0	0
Smic169	942	727.105	0	0
Smic170	1062	847.105	60	2.66773
Smic171	1632	1417.1	63	1.67443
Smic172	1038	823.105	38	1.73882
Smic173	819	604.313	7	0.436278
Smic174	318	113.354	0	0
Smic175	1710	1495.1	59	1.4863
Smic176	3033	2818.1	45	0.601427
Smic177	5637	5422.1	72.2257	0.501708
Smic178	2661	2446.1	0	0
Smic179	8001	7786.1	0	0
Smic180	4557	4342.1	66	0.572494
Smic181	459	245.315	9	1.3818
Smic182	1824	1609.1	21	0.491544
Smic183	2445	2230.1	43	0.726224
Smic184	300	98.3984	0	0
Smic185	1722	1507.1	13.0535	0.32622
Smic186	849	634.313	0	0
Smic187	1209	994.105	8	0.303099
Smic188	357	147.351	11	2.81168
Smic189	2271	2056.1	0	0
Smic190	1224	1009.1	45	1.67959
Smic191	3345	3130.1	19.3191	0.232463
Smic192	11589	11374.1	232.379	0.769498
Smic193	1356	1141.1	32	1.05621
Smic194	570	355.597	7	0.741425
Smic195	597	382.452	184	18.1204
Smic196	1416	1201.1	43	1.34839
Smic197	459	245.315	0	0
Smic198	2025	1810.1	97.7003	2.03292
Smic199	723	508.364	101	7.48297
Smic200	3342	3127.1	101	1.21648
Smic201	1392	1177.1	24	0.767933
Smic202	4128	3913.1	0	0
Smic203	702	487.364	1182	91.3464
Smic204	4152	3937.1	355	3.39609
Smic205	567	352.597	0	0
Smic206	1419	1204.1	0	0
Smic207	1497	1282.1	123	3.61334
Smic208	2016	1801.1	16	0.334586
Smic209	483	269.134	19	2.65896
Smic210	5061	4846.1	334	2.59586
Smic211	4062	3847.1	866	8.47835
Smic212	6291	6076.1	231.241	1.4334
Smic213	525	310.76	63	7.63559
Smic214	273	77.2826	13	6.33562
Smic215	1125	910.105	159	6.58011
Smic216	513	298.851	4	0.504118
Smic217	1197	982.105	109	4.18019
Smic218	822	607.313	16	0.992281
Smic219	402	189.786	0	0
Smic220	621	406.412	12	1.1121
Smic221	981	766.105	65	3.1956
Smic222	10011	9796.1	207	0.795874
Smic223	3162	2947.1	0	0
Smic224	2043	1828.1	117	2.41053
Smic225	423	210.185	6	1.07517
Smic226	3342	3127.1	175	2.10777
Smic227	3414	3199.1	93	1.09492
Smic228	1110	895.105	22	0.925713
Smic229	1653	1438.1	35	0.916653
Smic230	813	598.313	6	0.377703
Smic231	1779	1564.1	10	0.240803
Smic232	1257	1042.1	0	0
Smic233	603	388.452	0	0
Smic234	1587	1372.1	80	2.19599
Smic235	2103	1888.1	34	0.678235
