target_id	length	eff_length	est_counts	tpm
Smic1	426	202.744	0	0
Smic2	981	754.442	6	0.522517
Smic3	1044	817.442	0	0
Smic4	10524	10297.4	142	0.906013
Smic5	2184	1957.44	194.64	6.53309
Smic6	528	303.01	5	1.08415
Smic7	852	626.053	42	4.40772
Smic8	1980	1753.44	50	1.8735
Smic9	513	288.04	5	1.14049
Smic10	3087	2860.44	108	2.48065
Smic11	4134	3907.44	65	1.09294
Smic12	6045	5818.44	159	1.79542
Smic13	2631	2404.44	41	1.12033
Smic14	312	100.47	9	5.88547
Smic15	2481	2254.44	257	7.48979
Smic16	708	482.629	56	7.62342
Smic17	837	611.114	104	11.1811
Smic18	1068	841.442	305	23.815
Smic19	1980	1753.44	5	0.18735
Smic20	1905	1678.44	0	0
Smic21	996	769.442	0	0
Smic22	1980	1753.44	0	0
Smic23	1821	1594.44	107	4.4091
Smic24	2373	2146.44	129	3.94863
Smic25	1173	946.442	49	3.40155
Smic26	5430	5203.44	93.0639	1.17508
Smic27	11499	11272.4	24	0.139884
Smic28	9642	9415.44	350	2.44232
Smic29	3465	3238.44	115	2.33312
Smic30	5217	4990.44	78	1.02691
Smic31	1281	1054.44	113	7.04095
Smic32	1134	907.442	28	2.02728
Smic33	747	521.578	18	2.2674
Smic34	4509	4282.44	635.732	9.75344
Smic35	663	437.677	16	2.40182
Smic36	3702	3475.44	196.986	3.72392
Smic37	1983	1756.44	31	1.15959
Smic38	648	422.763	22	3.41902
Smic39	1083	856.442	0	0
Smic40	4248	4021.44	95	1.55209
Smic41	8046	7819.44	147	1.23514
Smic42	3612	3385.44	82	1.59138
Smic43	2310	2083.44	81	2.55434
Smic44	345	128.037	0	0
Smic45	5580	5353.44	119	1.46046
Smic46	717	491.629	0	0
Smic47	2067	1840.44	0	0
Smic48	1422	1195.44	122	6.70512
Smic49	1440	1213.44	35	1.89507
Smic50	7827	7600.44	10	0.0864443
Smic51	894	667.923	29	2.85264
Smic52	375	154.533	0	0
Smic53	1182	955.442	0	0
Smic54	750	524.578	51	6.38757
Smic55	2547	2320.44	30	0.849427
Smic56	360	141.208	0	0
Smic57	1452	1225.44	70	3.75302
Smic58	336	120.116	0	0
Smic59	669	443.677	3	0.444252
Smic60	2397	2170.44	43	1.30165
Smic61	1974	1747.44	56	2.10553
Smic62	867	640.99	18	1.845
Smic63	1680	1453.44	43	1.94378
