target_id	length	eff_length	est_counts	tpm
Smic1	426	215.898	0	0
Smic2	981	768.031	0	0
Smic3	1044	830.954	0	0
Smic4	10524	10311	309	2.55883
Smic5	2184	1970.95	227	9.83402
Smic6	528	316.499	34	9.1725
Smic7	852	639.522	68	9.07894
Smic8	1980	1766.95	86	4.1558
Smic9	513	301.655	24	6.79333
Smic10	3087	2873.95	223	6.62532
Smic11	4134	3920.95	81	1.7639
Smic12	6045	5831.95	284	4.15801
Smic13	2631	2417.95	86	3.03691
Smic14	312	111.358	35	26.8366
Smic15	2481	2267.95	477	17.9583
Smic16	708	495.876	99	17.0468
Smic17	837	624.585	175	23.9237
Smic18	1068	854.954	247	24.6681
Smic19	1980	1766.95	0	0
Smic20	1905	1691.95	0	0
Smic21	996	782.954	0	0
Smic22	1980	1766.95	0	0
Smic23	1821	1607.95	203	10.7796
Smic24	2373	2159.95	359	14.1916
Smic25	1173	959.954	105	9.33944
Smic26	5430	5216.95	236.177	3.86547
Smic27	11499	11286	32	0.242099
Smic28	9642	9428.95	575	5.20698
Smic29	3465	3251.95	332	8.71717
Smic30	5217	5003.95	67	1.14326
Smic31	1281	1067.95	160	12.7923
Smic32	1134	920.954	26	2.41056
Smic33	747	534.876	8	1.27708
Smic34	4509	4295.95	1052.57	20.9206
Smic35	663	451.062	18	3.40736
Smic36	3702	3488.95	273.617	6.69622
Smic37	1983	1769.95	16	0.771862
Smic38	648	436.062	28	5.48266
Smic39	1083	869.954	0	0
Smic40	4248	4034.95	149	3.15304
Smic41	8046	7832.95	276	3.0086
Smic42	3612	3398.95	152	3.81839
Smic43	2310	2096.95	159	6.47426
Smic44	345	139.714	0	0
Smic45	5580	5366.95	166	2.64096
Smic46	717	504.876	0	0
Smic47	2067	1853.95	0	0
Smic48	1422	1208.95	195	13.7723
Smic49	1440	1226.95	78	5.4281
Smic50	7827	7613.95	26	0.291571
Smic51	894	681.322	44	5.51419
Smic52	375	167.018	0	0
Smic53	1182	968.954	0	0
Smic54	750	537.876	77	12.2234
Smic55	2547	2333.95	32	1.17068
Smic56	360	153.238	0	0
Smic57	1452	1238.95	80	5.51336
Smic58	336	131.743	0	0
Smic59	669	457.062	19	3.54944
Smic60	2397	2183.95	76	2.97134
Smic61	1974	1760.95	175	8.48539
Smic62	867	654.457	80	10.4373
Smic63	1680	1466.95	34	1.97899
Smic64	384	175.431	0	0
Smic65	6501	6287.95	0	0
Smic66	867	654.457	0	0
Smic67	528	316.499	8	2.15824
Smic68	645	433.106	36	7.09726
Smic69	696	483.876	26	4.58797
Smic70	2052	1838.95	66	3.06447
Smic71	558	346.368	45	11.0932
Smic72	7701	7487.95	0	0
Smic73	1680	1466.95	0	0
Smic74	1659	1445.95	0	0
Smic75	471	260.094	0	0
Smic76	1341	1127.95	10	0.75699
Smic77	1809	1595.95	0	0
Smic78	408	198.524	11	4.7311
Smic79	5526	5312.95	37	0.594631
Smic80	8853	8639.95	0	0
Smic81	3081	2867.95	0	0
Smic82	2970	2756.95	0	0
Smic83	11577	11364	82	0.616121
Smic84	2085	1871.95	37	1.68767
Smic85	687	474.924	25	4.49467
Smic86	2862	2648.95	2	0.064467
Smic87	4305	4091.95	46.858	0.977765
Smic88	4017	3803.95	10	0.224464
Smic89	2373	2159.95	29	1.1464
Smic90	9591	9377.95	110	1.00154
Smic91	591	379.191	0	0
Smic92	3213	2999.95	55	1.56542
Smic93	3789	3575.95	180	4.29796
Smic94	3246	3032.95	174	4.89852
Smic95	801	588.706	389	56.42
Smic96	3297	3083.95	190	5.2605
Smic97	2724	2510.95	75	2.55038
Smic98	237	54.2204	0	0
Smic99	8709	8495.95	349	3.50748
Smic100	1356	1142.95	33	2.46528
Smic101	4716	4502.95	118.031	2.2381
Smic102	5841	5627.95	14	0.212402
Smic103	750	537.876	0	0
Smic104	207	35.0516	47	114.491
Smic105	1641	1427.95	151	9.0291
Smic106	450	239.371	0	0
Smic107	1383	1169.95	18	1.31367
Smic108	1815	1601.95	66	3.51784
Smic109	1257	1043.95	76	6.21604
Smic110	960	747.107	135	15.4288
Smic111	432	221.745	2	0.770121
Smic112	1224	1010.95	0	0
Smic113	1011	797.954	5	0.535025
Smic114	981	768.031	0	0
Smic115	1725	1511.95	62	3.50134
Smic116	1752	1538.95	81	4.49408
Smic117	1485	1271.95	57	3.82635
Smic118	261	71.0623	0	0
Smic119	10275	10062	36	0.305493
Smic120	1596	1382.95	225	13.8917
Smic121	8121	7907.95	0	0
Smic122	5316	5102.95	0	0
Smic123	3126	2912.95	24	0.703492
Smic124	336	131.743	20	12.9624
Smic125	489	277.798	0	0
Smic126	240	56.4898	0	0
Smic127	288	92.0728	162	150.233
Smic128	1158	944.954	0	0
Smic129	12531	12318	871	6.03756
Smic130	9963	9749.95	33	0.288997
Smic131	15693	15480	507	2.79653
Smic132	4320	4106.95	387	8.04587
Smic133	651	439.062	0	0
Smic134	1536	1322.95	0	0
Smic135	8673	8459.95	345	3.48203
Smic136	4059	3845.95	234	5.19509
Smic137	1191	977.954	176	15.3665
Smic138	1473	1259.95	51	3.45619
Smic139	1593	1379.95	10	0.618753
Smic140	318	116.479	0	0
Smic141	972	759.031	123	13.8365
Smic142	9054	8840.95	0	0
Smic143	720	507.876	19	3.19431
Smic144	2163	1949.95	59	2.58351
Smic145	3831	3617.95	67	1.58122
Smic146	300	101.408	3	2.52599
Smic147	1923	1709.95	26	1.29829
Smic148	2754	2540.95	689	23.1528
Smic149	855	642.522	83	11.0299
Smic150	726	513.876	26	4.32013
Smic151	1697	1483.95	6	0.345233
Smic152	2064	1850.95	0	0
Smic153	1056	842.954	0	0
Smic154	1716	1502.95	184	10.4533
Smic155	726	513.876	27	4.48629
Smic156	897	684.322	0	0
Smic157	981	768.031	116	12.8962
Smic158	615	403.191	0	0
Smic159	2568	2354.95	84	3.04564
Smic160	789	576.764	63	9.32662
Smic161	1929	1715.95	92	4.57787
Smic162	618	406.191	37	7.77773
Smic163	1587	1373.95	3	0.186436
Smic164	222	44.1875	1	1.93233
Smic165	939	726.18	11	1.29339
Smic166	8343	8129.95	0	0
Smic167	1125	911.954	62	5.80498
Smic168	282	87.4404	0	0
Smic169	942	729.18	0	0
Smic170	1062	848.954	67	6.73864
Smic171	1632	1418.95	79	4.7538
Smic172	1038	824.954	108	11.1783
Smic173	819	606.646	20	2.81498
Smic174	318	116.479	0	0
Smic175	1710	1496.95	58	3.30827
Smic176	3033	2819.95	81.1353	2.45668
Smic177	5637	5423.95	118.865	1.87119
Smic178	2661	2447.95	218	7.60387
Smic179	8001	7787.95	0	0
Smic180	4557	4343.95	250	4.91401
Smic181	459	248.248	23	7.91086
Smic182	1824	1610.95	74	3.9222
Smic183	2445	2231.95	20	0.765115
Smic184	300	101.408	0	0
Smic185	1722	1508.95	59	3.33855
Smic186	849	636.522	25	3.35358
Smic187	1209	995.954	26	2.22903
Smic188	357	150.518	16	9.07637
Smic189	2271	2057.95	14	0.580863
Smic190	1224	1010.95	111	9.37504
Smic191	3345	3131.95	202.716	5.52655
Smic192	11589	11376	689.774	5.17727
Smic193	1356	1142.95	88	6.57409
Smic194	570	358.228	5	1.19177
Smic195	597	385.191	460	101.968
Smic196	1416	1202.95	35	2.48428
Smic197	459	248.248	4	1.3758
Smic198	2025	1811.95	258.975	12.2037
Smic199	723	510.876	56	9.35953
Smic200	3342	3128.95	144	3.92957
Smic201	1392	1178.95	4	0.289698
Smic202	4128	3914.95	0	0
Smic203	702	489.876	1021	177.96
Smic204	4152	3938.95	392	8.49741
Smic205	567	355.228	0	0
Smic206	1419	1205.95	0	0
Smic207	1497	1283.95	112	7.44818
Smic208	2016	1802.95	88	4.16754
Smic209	483	271.881	53	16.6448
Smic210	5061	4847.95	288	5.07243
Smic211	4062	3848.95	1031	22.8717
Smic212	6291	6077.95	767	10.7751
Smic213	525	313.562	23	6.26305
Smic214	273	80.3402	38	40.3861
Smic215	1125	911.954	363	33.9872
Smic216	513	301.655	14	3.96278
Smic217	1197	983.954	161	13.9712
Smic218	822	609.646	43	6.02243
Smic219	402	192.742	0	0
Smic220	621	409.191	36	7.51204
Smic221	981	768.031	73	8.11569
Smic222	10011	9797.95	185	1.6122
Smic223	3162	2948.95	2	0.0579087
Smic224	2043	1829.95	192	8.95865
Smic225	423	212.92	53	21.254
Smic226	3342	3128.95	229	6.24911
Smic227	3414	3200.95	266	7.09551
Smic228	1110	896.954	59	5.61647
Smic229	1653	1439.95	100	5.9297
Smic230	813	600.646	24	3.41172
Smic231	1779	1565.95	51	2.78082
Smic232	1257	1043.95	2	0.16358
Smic233	603	391.191	0	0
Smic234	1587	1373.95	30	1.86436
Smic235	2103	1889.95	131	5.91836
Smic236	1257	1043.95	6	0.49074
Smic237	1791	1577.95	45	2.43501
Smic238	1830	1616.95	34	1.79541
Smic239	4206	3992.95	277	5.92335
Smic240	3345	3131.95	281	7.66077
Smic241	4983	4769.95	592	10.5972
Smic242	1227	1013.95	16	1.34736
Smic243	4314	4100.95	174	3.62281
Smic244	300	101.408	6	5.05198
Smic245	1416	1202.95	102	7.2399
Smic246	1635	1421.95	161	9.66767
Smic247	4575	4361.95	41	0.802573
Smic248	4995	4781.95	197	3.51757
Smic249	219	42.5707	0	0
Smic250	5133	4919.95	371	6.43865
Smic251	6135	5921.95	0	0
Smic252	4254	4040.95	23	0.485988
Smic253	4260	4046.95	0	0
Smic254	888	675.39	28	3.53985
Smic255	2718	2504.95	60	2.04519
Smic256	2100	1886.95	83	3.75577
Smic257	939	726.18	116	13.6394
Smic258	816	603.646	115	16.2666
Smic259	1902	1688.95	107.754	5.44749
Smic260	2829	2615.95	139.141	4.54159
Smic261	6369	6155.95	732.36	10.1581
Smic262	1254	1040.95	27	2.2147
Smic263	4779	4565.95	109.235	2.04274
Smic264	1872	1658.95	100	5.14692
Smic265	2493	2279.95	14	0.524305
Smic266	1098	884.954	0	0
Smic267	2697	2483.95	4045.95	139.078
Smic268	1731	1517.95	7	0.393751
Smic269	3525	3311.95	44	1.13436
Smic270	2346	2132.95	63.5073	2.54228
Smic271	507	295.655	830.774	239.927
Smic272	1887	1673.95	223.216	11.3858
Smic273	2853	2639.95	72	2.32872
Smic274	1287	1073.95	0	0
Smic275	2667	2453.95	386	13.4308
Smic276	1050	836.954	6	0.612113
Smic277	963	750.107	10	1.1383
Smic278	11742	11529	160.586	1.18932
Smic279	960	747.107	0	0
Smic280	1503	1289.95	57	3.77296
Smic281	10632	10419	0	0
Smic282	285	89.6673	0	0
Smic283	495	283.742	51	15.3472
Smic284	2625	2411.95	297	10.514
Smic285	729	516.876	39	6.44258
Smic286	471	260.094	70	22.9799
Smic287	9933	9719.95	6	0.052707
Smic288	285	89.6673	3	2.85673
Smic289	9855	9641.95	0	0
Smic290	1692	1478.95	67	3.86814
Smic291	4203	3989.95	145	3.103
