target_id	length	eff_length	est_counts	tpm
Smic1	426	218.675	0	0
Smic2	981	771.183	0	0
Smic3	1044	834.028	0	0
Smic4	10524	10314	130	1.2976
Smic5	2184	1974.03	67	3.49421
Smic6	528	319.12	40	12.9043
Smic7	852	642.393	18	2.88469
Smic8	1980	1770.03	23	1.33775
Smic9	513	304.245	0	0
Smic10	3087	2877.03	58	2.07544
Smic11	4134	3924.03	22	0.577188
Smic12	6045	5835.03	79	1.39383
Smic13	2631	2421.03	33	1.40327
Smic14	312	113.161	5	4.54884
Smic15	2481	2271.03	184	8.34108
Smic16	708	498.502	19	3.92386
Smic17	837	627.393	55	9.02506
Smic18	1068	858.028	69	8.27894
Smic19	1980	1770.03	10	0.58163
Smic20	1905	1695.03	0	0
Smic21	996	786.028	0	0
Smic22	1980	1770.03	0	0
Smic23	1821	1611.03	78	4.98447
Smic24	2373	2163.03	72	3.42687
Smic25	1173	963.028	26	2.77947
Smic26	5430	5220.03	82.194	1.62104
Smic27	11499	11289	27	0.246226
Smic28	9642	9432.03	257	2.80514
Smic29	3465	3255.03	107	3.3842
Smic30	5217	5007.03	35	0.71964
Smic31	1281	1071.03	68	6.53635
Smic32	1134	924.028	30	3.34244
Smic33	747	537.451	2	0.383105
Smic34	4509	4299.03	295.155	7.06817
Smic35	663	453.502	23	5.22127
Smic36	3702	3492.03	73.7643	2.17468
Smic37	1983	1773.03	7	0.406452
Smic38	648	438.546	12	2.81704
Smic39	1083	873.028	0	0
Smic40	4248	4038.03	57	1.45322
Smic41	8046	7836.03	50	0.656903
Smic42	3612	3402.03	42	1.27098
Smic43	2310	2100.03	44	2.15702
Smic44	345	142.237	0	0
Smic45	5580	5370.03	54	1.03525
Smic46	717	507.451	0	0
Smic47	2067	1857.03	0	0
Smic48	1422	1212.03	51	4.33196
Smic49	1440	1230.03	14	1.17176
Smic50	7827	7617.03	0	0
Smic51	894	684.326	10	1.5044
Smic52	375	169.844	0	0
