target_id	length	eff_length	est_counts	tpm
Smic1	426	207.622	0	0
Smic2	981	757.966	0	0
Smic3	1044	820.586	0	0
Smic4	10524	10300.6	227	1.84569
Smic5	2184	1960.59	244	10.4232
Smic6	528	306.91	35	9.55108
Smic7	852	629.388	47	6.25425
Smic8	1980	1756.59	72	3.43288
Smic9	513	291.94	5	1.4344
Smic10	3087	2863.59	174	5.08902
Smic11	4134	3910.59	57	1.22076
Smic12	6045	5821.59	212	3.04993
Smic13	2631	2407.59	80	2.78294
Smic14	312	107.028	15	11.7379
Smic15	2481	2257.59	328	12.1682
Smic16	708	485.867	132	22.7537
Smic17	837	614.388	136	18.5392
Smic18	1068	844.586	367	36.393
Smic19	1980	1756.59	9	0.42911
Smic20	1905	1681.59	0	0
Smic21	996	772.586	0	0
Smic22	1980	1756.59	0	0
Smic23	1821	1597.59	172	9.01695
Smic24	2373	2149.59	201	7.83135
Smic25	1173	949.586	74	6.52669
Smic26	5430	5206.59	130.348	2.09675
Smic27	11499	11275.6	70	0.519941
Smic28	9642	9418.59	513	4.5617
Smic29	3465	3241.59	161	4.15972
Smic30	5217	4993.59	102	1.71074
Smic31	1281	1057.59	127	10.0574
Smic32	1134	910.586	9	0.827784
Smic33	747	524.717	29	4.6288
Smic34	4509	4285.59	1175.74	22.9771
Smic35	663	441.006	40	7.59646
Smic36	3702	3478.59	233.326	5.61766
Smic37	1983	1759.59	44	2.09429
Smic38	648	426.049	53	10.4187
Smic39	1083	859.586	0	0
Smic40	4248	4024.59	132	2.74693
Smic41	8046	7822.59	277	2.96568
Smic42	3612	3388.59	151	3.73211
Smic43	2310	2086.59	96	3.85328
Smic44	345	134.301	0	0
Smic45	5580	5356.59	216.317	3.38219
Smic46	717	494.867	0	0
Smic47	2067	1843.59	0	0
Smic48	1422	1198.59	183	12.7873
Smic49	1440	1216.59	61	4.19935
Smic50	7827	7603.59	0	0
Smic51	894	671.192	0	0
Smic52	375	160.547	0	0
Smic53	1182	958.586	0	0
Smic54	750	527.717	0	0
Smic55	2547	2323.59	0	0
Smic56	360	147.158	0	0
Smic57	1452	1228.59	29	1.97692
Smic58	336	126.726	0	0
Smic59	669	446.961	6	1.12429
Smic60	2397	2173.59	93	3.58345
Smic61	1974	1750.59	54	2.58348
Smic62	867	644.324	35	4.54945
Smic63	1680	1456.59	41	2.35745
Smic64	384	168.664	0	0
Smic65	6501	6277.59	0	0
Smic66	867	644.324	0	0
Smic67	528	306.91	6	1.63733
Smic68	645	423.049	41	8.11688
Smic69	696	473.915	14	2.47413
Smic70	2052	1828.59	56	2.56489
Smic71	558	336.494	39	9.70695
Smic72	7701	7477.59	0	0
Smic73	1680	1456.59	0	0
Smic74	1659	1435.59	0	0
Smic75	471	250.697	0	0
Smic76	1341	1117.59	7	0.524581
Smic77	1809	1585.59	0	0
Smic78	408	190.715	16	7.02638
Smic79	5526	5302.59	84.1785	1.32956
Smic80	8853	8629.59	0	0
Smic81	3081	2857.59	0	0
Smic82	2970	2746.59	0	0
Smic83	11577	11353.6	232	1.7114
Smic84	2085	1861.59	283	12.7321
Smic85	687	464.915	17	3.06246
Smic86	2862	2638.59	8	0.25393
Smic87	4305	4081.59	24.7971	0.508824
Smic88	4017	3793.59	17	0.375314
Smic89	2373	2149.59	29.0407	1.13148
Smic90	9591	9367.59	138	1.23381
Smic91	591	369.209	0	0
Smic92	3213	2989.59	132	3.69793
Smic93	3789	3565.59	161	3.78173
Smic94	3246	3022.59	186	5.15383
Smic95	801	578.447	383	55.4537
Smic96	3297	3073.59	105	2.86114
Smic97	2724	2500.59	61	2.04307
Smic98	237	53.3437	1	1.57005
Smic99	8709	8485.59	366	3.61239
Smic100	1356	1132.59	34	2.51422
Smic101	4716	4492.59	47.3825	0.883319
Smic102	5841	5617.59	9	0.13418
Smic103	750	527.717	0	0
Smic104	207	35.5769	40	94.1645
Smic105	1641	1417.59	137	8.09407
Smic106	450	230.277	0	0
Smic107	1383	1159.59	17	1.22784
Smic108	1815	1591.59	61.801	3.25208
Smic109	1257	1033.59	76	6.15832
Smic110	960	737.192	62	7.04379
Smic111	432	213.279	2	0.785374
Smic112	1224	1000.59	0	0
Smic113	1011	787.586	9	0.957062
Smic114	981	757.966	0	0
Smic115	1725	1501.59	61	3.40232
Smic116	1752	1528.59	39	2.13683
Smic117	1485	1261.59	14	0.929409
Smic118	261	69.2358	0	0
Smic119	10275	10051.6	23	0.191641
Smic120	1596	1372.59	170	10.373
Smic121	8121	7897.59	0	0
Smic122	5316	5092.59	0	0
Smic123	3126	2902.59	18.0348	0.52038
Smic124	336	126.726	28	18.505
Smic125	489	268.305	0	0
Smic126	240	55.3455	9	13.6193
Smic127	288	88.5674	141	133.334
Smic128	1158	934.586	0	0
Smic129	12531	12307.6	786	5.34866
Smic130	9963	9739.59	12	0.10319
Smic131	15693	15469.6	579	3.1347
Smic132	4320	4096.59	423	8.64796
Smic133	651	429.049	0	0
Smic134	1536	1312.59	0	0
Smic135	8673	8449.59	304	3.01324
Smic136	4059	3835.59	120	2.62026
Smic137	1191	967.586	139	12.0315
Smic138	1473	1249.59	120	8.04286
Smic139	1593	1369.59	53	3.24102
Smic140	318	111.663	0	0
Smic141	972	749.192	48	5.36591
Smic142	9054	8830.59	0	0
Smic143	720	497.867	5	0.841108
Smic144	2163	1939.59	52	2.24538
Smic145	3831	3607.59	58	1.3465
Smic146	300	97.6435	4	3.43093
